strip,grana_height,num_lumen,px_per_nm,nm_per_px,scale,scale_pixels,membrane_width,type,index,process,membrane_width_nm
134,67.37438423645321,4,1.095,0.91324200913242,200,219,7.3799999999999955,membrane,1,13_simple,6.739726027397256
134,67.37438423645321,4,1.095,0.91324200913242,200,219,6.521568627450975,membrane,2,13_simple,5.9557704360282875
134,67.37438423645321,4,1.095,0.91324200913242,200,219,6.95986622073579,membrane,3,13_simple,6.356042210717616
134,67.37438423645321,4,1.095,0.91324200913242,200,219,5.010989010989022,membrane,4,13_simple,4.576245672136093
135,68.75391180654339,5,1.095,0.91324200913242,200,219,4.815315315315317,membrane,0,13_simple,4.397548233164673
135,68.75391180654339,5,1.095,0.91324200913242,200,219,7.885964912280706,membrane,1,13_simple,7.201794440439
135,68.75391180654339,5,1.095,0.91324200913242,200,219,1.3314285714285674,membrane,2,13_simple,1.2159165035877326
135,68.75391180654339,5,1.095,0.91324200913242,200,219,8.06136363636363,membrane,3,13_simple,7.361975923619753
135,68.75391180654339,5,1.095,0.91324200913242,200,219,2.6107142857142875,membrane,4,13_simple,2.3842139595564267
135,68.75391180654339,5,1.095,0.91324200913242,200,219,6.833791208791212,membrane,5,13_simple,6.240905213507955
135,68.75391180654339,5,1.095,0.91324200913242,200,219,0.5999999999999943,membrane,6,13_simple,0.5479452054794468
135,68.75391180654339,5,1.095,0.91324200913242,200,219,4.073005093378612,membrane,7,13_simple,3.7196393546836632
161,44.58041958041957,3,0.88,1.1363636363636365,500,440,5.793406593406587,membrane,0,13_simple,6.583416583416577
161,44.58041958041957,3,0.88,1.1363636363636365,500,440,4.980769230769226,membrane,1,13_simple,5.659965034965031
161,44.58041958041957,3,0.88,1.1363636363636365,500,440,5.129807692307693,membrane,2,13_simple,5.829326923076925
161,44.58041958041957,3,0.88,1.1363636363636365,500,440,5.831550802139034,membrane,3,13_simple,6.626762275157994
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,6.445454545454545,membrane,0,13_simple,7.324380165289257
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,0.9500000000000028,membrane,1,13_simple,1.079545454545458
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,6.93107769423559,membrane,2,13_simple,7.876224652540444
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,1.6309523809523796,membrane,3,13_simple,1.853354978354977
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,1.6206896551724128,membrane,4,13_simple,1.841692789968651
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,3.323076923076925,membrane,5,13_simple,3.776223776223779
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,5.8730158730158735,membrane,6,13_simple,6.673881673881675
176,76.97142857142856,6,0.88,1.1363636363636365,500,440,4.175595238095241,membrane,7,13_simple,4.744994588744592
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,0.5113636363636331,membrane,0,13_simple,0.5810950413223104
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,6.272727272727273,membrane,1,13_simple,7.1280991735537205
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,0.75,membrane,2,13_simple,0.8522727272727273
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,6.840579710144922,membrane,3,13_simple,7.773386034255594
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,7.403409090909093,membrane,4,13_simple,8.41296487603306
187,54.78522727272728,4,0.88,1.1363636363636365,500,440,6.539673913043487,membrane,5,13_simple,7.431447628458508
229,119.3259878419453,8,1.095,0.91324200913242,200,219,3.2924107142857157,membrane,0,13_simple,3.006767775603393
229,119.3259878419453,8,1.095,0.91324200913242,200,219,3.806521739130439,membrane,1,13_simple,3.476275560849716
229,119.3259878419453,8,1.095,0.91324200913242,200,219,6.608695652173914,membrane,2,13_simple,6.035338495135994
229,119.3259878419453,8,1.095,0.91324200913242,200,219,7.842857142857142,membrane,3,13_simple,7.162426614481407
229,119.3259878419453,8,1.095,0.91324200913242,200,219,6.259259259259252,membrane,4,13_simple,5.7162185016066225
229,119.3259878419453,8,1.095,0.91324200913242,200,219,5.976359338061471,membrane,5,13_simple,5.457862409188557
229,119.3259878419453,8,1.095,0.91324200913242,200,219,6.6856060606060765,membrane,6,13_simple,6.105576311055778
229,119.3259878419453,8,1.095,0.91324200913242,200,219,4.134429400386864,membrane,7,13_simple,3.7757346122254463
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.452380952380949,membrane,0,13_simple,5.059523809523806
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.452380952380949,membrane,1,13_simple,5.059523809523806
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.807359307359306,membrane,2,13_simple,5.462908303817394
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.505050505050505,membrane,3,13_simple,5.119375573921029
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,5.0226244343891295,membrane,4,13_simple,5.7075277663512844
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,0.5576923076923066,membrane,5,13_simple,0.6337412587412575
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.928571428571431,membrane,6,13_simple,5.600649350649354
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.405882352941177,membrane,7,13_simple,5.006684491978611
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,0.5333333333333314,membrane,8,13_simple,0.606060606060604
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,6.468965517241372,membrane,9,13_simple,7.3510971786833785
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.434523809523824,membrane,10,13_simple,5.039231601731619
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,4.088122605363992,membrane,11,13_simple,4.64559386973181
232,139.91666666666666,10,0.88,1.1363636363636365,500,440,5.35526315789474,membrane,12,13_simple,6.085526315789478
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,5.534016775396086,membrane,0,145_otsu,6.2886554265864625
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.329004329004327,membrane,1,145_otsu,10.601141282959464
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.214285714285715,membrane,2,145_otsu,10.470779220779223
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,8.964341085271315,membrane,3,145_otsu,10.186751233262859
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,10.166666666666671,membrane,4,145_otsu,11.55303030303031
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,4.681818181818187,membrane,5,145_otsu,5.320247933884304
106,122.55187969924812,7,1.095,0.91324200913242,200,219,6.137142857142859,membrane,0,145_otsu,5.604696673189825
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.295238095238098,membrane,1,145_otsu,9.40204392259187
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.822222222222225,membrane,2,145_otsu,9.883307965499748
106,122.55187969924812,7,1.095,0.91324200913242,200,219,11.85714285714286,membrane,3,145_otsu,10.828440965427268
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.460227272727266,membrane,4,145_otsu,9.552718970527183
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.510489510489506,membrane,5,145_otsu,9.598620557524663
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.377192982456137,membrane,6,145_otsu,9.476888568453093
106,122.55187969924812,7,1.095,0.91324200913242,200,219,7.109022556390983,membrane,7,145_otsu,6.492258042366194
134,70.7138047138047,4,1.095,0.91324200913242,200,219,6.545454545454543,membrane,0,145_otsu,5.977584059775838
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.29429429429429,membrane,1,145_otsu,10.314424013054145
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.881226053639844,membrane,2,145_otsu,10.850434752182506
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.577777777777769,membrane,3,145_otsu,10.573313039066456
134,70.7138047138047,4,1.095,0.91324200913242,200,219,7.759259259259252,membrane,4,145_otsu,7.086081515305253
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.689189189189189,membrane,0,145_otsu,7.0220905837344185
135,71.89285714285714,4,1.095,0.91324200913242,200,219,11.357142857142854,membrane,1,145_otsu,10.371819960861053
135,71.89285714285714,4,1.095,0.91324200913242,200,219,12.269841269841264,membrane,2,145_otsu,11.20533449300572
135,71.89285714285714,4,1.095,0.91324200913242,200,219,10.684095860566444,membrane,3,145_otsu,9.757165169467072
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.032857142857139,membrane,4,145_otsu,6.422700587084146
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.196437407224149,membrane,0,145_otsu,4.768678871845625
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.780405405405403,membrane,1,145_otsu,9.977733415233415
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.69166666666667,membrane,2,145_otsu,9.876893939393945
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,9.068089430894313,membrane,3,145_otsu,10.30464708056172
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.789044289044298,membrane,4,145_otsu,9.987550328459431
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.68589743589743,membrane,5,145_otsu,9.87033799533799
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.795454545454547,membrane,6,145_otsu,9.994834710743804
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,7.894230769230774,membrane,7,145_otsu,8.970716783216789
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.369444444444454,membrane,8,145_otsu,4.965277777777789
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,4.869230769230772,membrane,0,145_otsu,5.533216783216787
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.707142857142856,membrane,1,145_otsu,11.030844155844155
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.07173913043478,membrane,2,145_otsu,10.30879446640316
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,8.80925925925925,membrane,3,145_otsu,10.010521885521875
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.307692307692308,membrane,4,145_otsu,10.576923076923078
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.522522522522522,membrane,5,145_otsu,10.821048321048321
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,5.180672268907571,membrane,6,145_otsu,5.887127578304058
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,5.575396825396826,membrane,0,145_otsu,6.335678210678212
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.626262626262626,membrane,1,145_otsu,12.075298438934803
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.05952380952381,membrane,2,145_otsu,11.431277056277057
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,10.151315789473683,membrane,3,145_otsu,11.535586124401913
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,9.745376955903268,membrane,4,145_otsu,11.074291995344623
187,79.18650793650795,5,0.88,1.1363636363636365,500,440,4.7222222222222285,membrane,5,145_otsu,5.366161616161624
229,121.9648093841642,7,1.095,0.91324200913242,200,219,5.996277915632753,membrane,0,145_otsu,5.476052890988815
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.398373983739836,membrane,1,145_otsu,9.496231948620855
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.72222222222222,membrane,2,145_otsu,9.7919837645865
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.49459783913565,membrane,3,145_otsu,9.584107615648996
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.214285714285722,membrane,4,145_otsu,9.32811480756687
229,121.9648093841642,7,1.095,0.91324200913242,200,219,11.017674418604642,membrane,5,145_otsu,10.061803122013371
229,121.9648093841642,7,1.095,0.91324200913242,200,219,10.220142602495557,membrane,6,145_otsu,9.333463563922882
229,121.9648093841642,7,1.095,0.91324200913242,200,219,6.5454545454545325,membrane,7,145_otsu,5.977584059775828
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,4.612068965517242,membrane,0,145_otsu,5.240987460815048
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,7.974789915966383,membrane,1,145_otsu,9.062261268143619
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,7.7692307692307665,membrane,2,145_otsu,8.828671328671327
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.280952380952378,membrane,3,145_otsu,9.410173160173159
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.621621621621628,membrane,4,145_otsu,9.797297297297305
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,9.332417582417593,membrane,5,145_otsu,10.605019980019993
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.093596059113295,membrane,6,145_otsu,9.197268248992382
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,9.138888888888886,membrane,7,145_otsu,10.385101010101007
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.383850931677017,membrane,8,145_otsu,9.527103331451157
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.228287841191076,membrane,9,145_otsu,9.350327092262587
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,8.523809523809518,membrane,10,145_otsu,9.686147186147181
232,164.86206896551724,11,0.88,1.1363636363636365,500,440,6.0,membrane,11,145_otsu,6.818181818181818
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,5.534016775396086,membrane,0,147_otsu,6.2886554265864625
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.329004329004327,membrane,1,147_otsu,10.601141282959464
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,9.214285714285715,membrane,2,147_otsu,10.470779220779223
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,8.964341085271315,membrane,3,147_otsu,10.186751233262859
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,10.166666666666671,membrane,4,147_otsu,11.55303030303031
101,72.84482758620689,5,0.88,1.1363636363636365,500,440,4.681818181818187,membrane,5,147_otsu,5.320247933884304
106,122.55187969924812,7,1.095,0.91324200913242,200,219,6.137142857142859,membrane,0,147_otsu,5.604696673189825
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.295238095238098,membrane,1,147_otsu,9.40204392259187
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.822222222222225,membrane,2,147_otsu,9.883307965499748
106,122.55187969924812,7,1.095,0.91324200913242,200,219,11.85714285714286,membrane,3,147_otsu,10.828440965427268
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.460227272727266,membrane,4,147_otsu,9.552718970527183
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.510489510489506,membrane,5,147_otsu,9.598620557524663
106,122.55187969924812,7,1.095,0.91324200913242,200,219,10.377192982456137,membrane,6,147_otsu,9.476888568453093
106,122.55187969924812,7,1.095,0.91324200913242,200,219,7.109022556390983,membrane,7,147_otsu,6.492258042366194
134,70.7138047138047,4,1.095,0.91324200913242,200,219,6.545454545454543,membrane,0,147_otsu,5.977584059775838
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.29429429429429,membrane,1,147_otsu,10.314424013054145
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.881226053639844,membrane,2,147_otsu,10.850434752182506
134,70.7138047138047,4,1.095,0.91324200913242,200,219,11.577777777777769,membrane,3,147_otsu,10.573313039066456
134,70.7138047138047,4,1.095,0.91324200913242,200,219,7.759259259259252,membrane,4,147_otsu,7.086081515305253
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.689189189189189,membrane,0,147_otsu,7.0220905837344185
135,71.89285714285714,4,1.095,0.91324200913242,200,219,11.357142857142854,membrane,1,147_otsu,10.371819960861053
135,71.89285714285714,4,1.095,0.91324200913242,200,219,12.269841269841264,membrane,2,147_otsu,11.20533449300572
135,71.89285714285714,4,1.095,0.91324200913242,200,219,10.684095860566444,membrane,3,147_otsu,9.757165169467072
135,71.89285714285714,4,1.095,0.91324200913242,200,219,7.032857142857139,membrane,4,147_otsu,6.422700587084146
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.196437407224149,membrane,0,147_otsu,4.768678871845625
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.780405405405403,membrane,1,147_otsu,9.977733415233415
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.69166666666667,membrane,2,147_otsu,9.876893939393945
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,9.068089430894313,membrane,3,147_otsu,10.30464708056172
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.789044289044298,membrane,4,147_otsu,9.987550328459431
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.68589743589743,membrane,5,147_otsu,9.87033799533799
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,8.795454545454547,membrane,6,147_otsu,9.994834710743804
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,7.894230769230774,membrane,7,147_otsu,8.970716783216789
161,107.23313953488372,8,0.88,1.1363636363636365,500,440,4.369444444444454,membrane,8,147_otsu,4.965277777777789
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,4.869230769230772,membrane,0,147_otsu,5.533216783216787
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.707142857142856,membrane,1,147_otsu,11.030844155844155
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,9.07173913043478,membrane,2,147_otsu,10.30879446640316
176,87.45714285714286,6,0.88,1.1363636363636365,500,440,8.80925925925925,membrane,3,147_otsu,10.010521885521875
